project_name,commit_id,github_address,is_bug_fix
SonarOpenCommunity__sonar-cxx,98895b0a67918bd371bdbcf2191b695c0db6c0dd,https://github.com/SonarOpenCommunity/sonar-cxx/commit/98895b0a67918bd371bdbcf2191b695c0db6c0dd,
rkonovalov__jsonignore,f457a0d651a6e6d82db67962f6028adec3dbd364,https://github.com/rkonovalov/jsonignore/commit/f457a0d651a6e6d82db67962f6028adec3dbd364,
jgrapht__jgrapht,61fbe50b34eaad082bfac906ee88de9ad543f5fc,https://github.com/jgrapht/jgrapht/commit/61fbe50b34eaad082bfac906ee88de9ad543f5fc,
brettwooldridge__HikariCP,63bcfe2cf00924b6eda37c4af0449ef9f34b9c31,https://github.com/brettwooldridge/HikariCP/commit/63bcfe2cf00924b6eda37c4af0449ef9f34b9c31,
HubSpot__Baragon,16e366252ca5c3b20b73cf4e466e84619e7d7224,https://github.com/HubSpot/Baragon/commit/16e366252ca5c3b20b73cf4e466e84619e7d7224,
apache__incubator-servicecomb-java-chassis,d469ef44d1e733abc67a395a5070b55bad47f224,https://github.com/apache/incubator-servicecomb-java-chassis/commit/d469ef44d1e733abc67a395a5070b55bad47f224,
rkonovalov__jsonignore,d59ef976102dc9af163c5f51a8a48f0aa56e247d,https://github.com/rkonovalov/jsonignore/commit/d59ef976102dc9af163c5f51a8a48f0aa56e247d,
molgenis__molgenis,1fcaa0acf38a05a6b1f1ae4f616f4ddb6e9d2ff1,https://github.com/molgenis/molgenis/commit/1fcaa0acf38a05a6b1f1ae4f616f4ddb6e9d2ff1,
apache__jackrabbit-oak,81235323fe91e6864cb55681d41a2781f268cd0a,https://github.com/apache/jackrabbit-oak/commit/81235323fe91e6864cb55681d41a2781f268cd0a,
vert-x3__vertx-web,a20e6a3a9be3c39a261737e851d65ba323fa5580,https://github.com/vert-x3/vertx-web/commit/a20e6a3a9be3c39a261737e851d65ba323fa5580,
rkonovalov__jsonignore,22ba241320944ff3dac17a7b61a12e690cdc5d02,https://github.com/rkonovalov/jsonignore/commit/22ba241320944ff3dac17a7b61a12e690cdc5d02,
thelastpickle__cassandra-reaper,30f6a310bb0ebe95d3970a3356aa74f791c729da,https://github.com/thelastpickle/cassandra-reaper/commit/30f6a310bb0ebe95d3970a3356aa74f791c729da,
molgenis__molgenis,d38f5723dd8f0232ac3b811b8b52eb7fa85a1644,https://github.com/molgenis/molgenis/commit/d38f5723dd8f0232ac3b811b8b52eb7fa85a1644,
vkostyukov__la4j,3753284dd35c30e77e12045742cbb98ae24b0f7c,https://github.com/vkostyukov/la4j/commit/3753284dd35c30e77e12045742cbb98ae24b0f7c,
lettuce-io__lettuce-core,ce40d90637fc3bd7eb35c40c08d45fad794e3531,https://github.com/lettuce-io/lettuce-core/commit/ce40d90637fc3bd7eb35c40c08d45fad794e3531,
danfickle__openhtmltopdf,2e25b6c72a9b22e166b5ef641f70fc35e0646eac,https://github.com/danfickle/openhtmltopdf/commit/2e25b6c72a9b22e166b5ef641f70fc35e0646eac,
classgraph__classgraph,ee0ca1bd58b39a1ff106336643fc6f3110c75617,https://github.com/classgraph/classgraph/commit/ee0ca1bd58b39a1ff106336643fc6f3110c75617,
EnMasseProject__enmasse,8c3e32a47e4324792957fa0afe31bec11041a6ab,https://github.com/EnMasseProject/enmasse/commit/8c3e32a47e4324792957fa0afe31bec11041a6ab,
rkonovalov__jsonignore,e45c1702868f641c9ba03a79b31a874bf045d678,https://github.com/rkonovalov/jsonignore/commit/e45c1702868f641c9ba03a79b31a874bf045d678,
openmrs__openmrs-module-htmlformentry,9ce5c140ea6b40e02b0cde1500324b7d8d0cc338,https://github.com/openmrs/openmrs-module-htmlformentry/commit/9ce5c140ea6b40e02b0cde1500324b7d8d0cc338,
vkostyukov__la4j,8f93f43e135c5d2f52a2b70286606f588c846bd6,https://github.com/vkostyukov/la4j/commit/8f93f43e135c5d2f52a2b70286606f588c846bd6,
openmrs__openmrs-module-webservices.rest,897b767ddeb3197f4af1d96df0c66b8894c1f3dd,https://github.com/openmrs/openmrs-module-webservices.rest/commit/897b767ddeb3197f4af1d96df0c66b8894c1f3dd,
